record_id,fold,batch,duplicate_group_id
BAH-P-2931,0,2,-1
BAH-P-2932,1,2,155
BAH-P-2933,1,2,155
BAH-P-2934,1,2,155
BAH-P-2935,3,2,-1
BAH-P-2936,2,2,-1
BAH-P-2938,4,2,-1
BAH-P-2939,0,2,-1
BAH-P-2940,4,2,-1
BAH-P-2941,3,2,-1
BAH-P-2942,4,2,79
BAH-P-2943,2,2,138
BAH-P-2944,3,2,-1
BAH-P-2945,4,2,-1
BAH-P-2946,4,2,62
BAH-P-2948,4,2,-1
BAH-P-2949,4,2,-1
BAH-P-2950,2,2,-1
BAH-P-2951,0,2,-1
BAH-P-2952,4,2,-1
BAH-P-2953,3,2,106
BAH-P-2955,0,2,-1
BAH-P-2956,2,2,-1
BAH-P-2957,1,2,-1
BAH-P-2958,2,2,-1
BAH-P-2959,1,2,160
BAH-P-2960,4,2,-1
BAH-P-2962,0,2,-1
BAH-P-2963,4,2,-1
BAH-P-2964,2,2,151
BAH-P-2965,1,2,-1
BAH-P-2966,1,2,-1
BAH-P-2967,3,2,16
BAH-P-2968,2,2,-1
BAH-P-2969,3,2,-1
BAH-P-2970,2,2,-1
BAH-P-2972,1,2,-1
BAH-P-2973,4,2,-1
BAH-P-2974,3,2,-1
BAH-P-2975,2,2,-1
BAH-P-2976,0,2,110
BAH-P-2977,1,2,-1
BAH-P-2978,3,2,165
BAH-P-2979,2,2,-1
BAH-P-2980,1,2,-1
BAH-P-2981,0,2,-1
BAH-P-2982,1,2,-1
BAH-P-2983,4,2,-1
BAH-P-2984,4,2,-1
BAH-P-2985,4,2,143
BAH-P-2986,3,2,80
BAH-P-2987,1,2,-1
BAH-P-2988,4,2,164
BAH-P-2989,4,2,79
BAH-P-2990,4,2,-1
BAH-P-2991,4,2,79
BAH-P-2992,3,2,75
BAH-P-2993,3,2,-1
BAH-P-2994,0,2,149
BAH-P-2995,4,2,-1
BAH-P-2996,1,2,-1
BAH-P-2997,3,2,150
BAH-P-2998,0,2,-1
BAH-P-2999,1,2,76
BAH-P-3000,3,2,-1
BAH-P-3001,2,2,-1
BAH-P-3002,0,2,-1
BAH-P-3003,2,2,101
BAH-P-3004,4,2,79
BAH-P-3005,2,2,-1
BAH-P-3006,4,2,42
BAH-P-3007,1,2,-1
BAH-P-3008,3,2,-1
BAH-P-3010,1,2,-1
BAH-P-3011,4,2,-1
BAH-P-3012,2,2,-1
BAH-P-3013,2,2,151
BAH-P-3014,2,2,-1
BAH-P-3015,4,2,-1
BAH-P-3016,3,2,-1
BAH-P-3017,1,2,-1
BAH-P-3018,2,2,163
BAH-P-3020,3,2,144
BAH-P-3021,4,2,143
BAH-P-3023,0,2,-1
BAH-P-3024,3,2,-1
BAH-P-3025,4,2,-1
BAH-P-3026,4,2,-1
BAH-P-3027,2,2,-1
BAH-P-3028,1,2,-1
BAH-P-3029,1,2,160
BAH-P-3030,0,2,149
BAH-P-3031,4,2,-1
BAH-P-3032,1,2,-1
BAH-P-3033,0,2,105
BAH-P-3034,2,2,101
BAH-P-3035,2,2,-1
BAH-P-3036,1,2,145
BAH-P-3037,4,2,-1
BAH-P-3038,0,2,-1
BAH-P-3039,3,2,-1
BAH-P-3041,0,2,-1
BAH-P-3042,3,2,-1
BAH-P-3043,1,2,-1
BAH-P-3044,3,2,-1
BAH-P-3046,3,2,-1
BAH-P-3047,3,2,-1
BAH-P-3048,0,2,-1
BAH-P-3049,2,2,120
BAH-P-3050,0,2,-1
BAH-P-3051,2,2,-1
BAH-P-3052,2,2,-1
BAH-P-3053,4,2,-1
BAH-P-3054,3,2,147
BAH-P-3055,4,2,57
